{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.1, 'epochs': 20, 'ticker': 'AMZN', 'perf': 0.9967950497192546}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 20, 'ticker': 'QQQ', 'perf': 0.999321303023201}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 20, 'ticker': 'SPY', 'perf': 1.0003111686196295}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 20, 'ticker': 'VGT', 'perf': 1.0010592195876413}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 20, 'ticker': 'XLI', 'perf': 1.0005539126691498}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 40, 'ticker': 'AAPL', 'perf': 1.0003895096228181}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 40, 'ticker': 'AMZN', 'perf': 0.9985450910989168}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 40, 'ticker': 'DJIA', 'perf': 1.000818250623842}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 40, 'ticker': 'QQQ', 'perf': 1.0009691047132225}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 40, 'ticker': 'SPY', 'perf': 1.0002989622858933}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 40, 'ticker': 'VGT', 'perf': 0.9976428687389917}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 40, 'ticker': 'XLI', 'perf': 1.0019281102023248}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 60, 'ticker': 'AAPL', 'perf': 1.001500166602322}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 60, 'ticker': 'AMZN', 'perf': 0.9983053437058348}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 60, 'ticker': 'DJIA', 'perf': 0.9999884547402514}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 60, 'ticker': 'QQQ', 'perf': 0.9998907986256965}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 60, 'ticker': 'SPY', 'perf': 1.0010154203502832}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 60, 'ticker': 'VGT', 'perf': 0.9994049587065402}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 60, 'ticker': 'XLI', 'perf': 1.0021188493140432}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 80, 'ticker': 'AAPL', 'perf': 0.9991551799163493}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 80, 'ticker': 'AMZN', 'perf': 1.0013620911371133}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 80, 'ticker': 'DJIA', 'perf': 1.0002603153558012}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 80, 'ticker': 'QQQ', 'perf': 0.9994672674452026}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 80, 'ticker': 'SPY', 'perf': 1.000001144814517}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 80, 'ticker': 'VGT', 'perf': 0.9998352451160945}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 80, 'ticker': 'XLI', 'perf': 0.9989683692376802}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 20, 'ticker': 'AAPL', 'perf': 1.0004328167874728}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 20, 'ticker': 'AMZN', 'perf': 1.0007072739078953}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 20, 'ticker': 'DJIA', 'perf': 1.0006984518730495}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 20, 'ticker': 'QQQ', 'perf': 1.001830555690667}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 20, 'ticker': 'SPY', 'perf': 1.001461722273019}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 20, 'ticker': 'VGT', 'perf': 1.001077313297873}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 20, 'ticker': 'XLI', 'perf': 1.001387355181643}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 40, 'ticker': 'AAPL', 'perf': 1.0019671911414767}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 40, 'ticker': 'AMZN', 'perf': 1.0021381189442458}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 40, 'ticker': 'DJIA', 'perf': 1.000359731783041}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 40, 'ticker': 'QQQ', 'perf': 1.0015198164058525}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 40, 'ticker': 'SPY', 'perf': 1.0007561801154752}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 40, 'ticker': 'VGT', 'perf': 1.0009633831484972}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 40, 'ticker': 'XLI', 'perf': 1.0014743865690914}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 60, 'ticker': 'AAPL', 'perf': 1.0016568011032574}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 60, 'ticker': 'AMZN', 'perf': 0.9971641563005309}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 60, 'ticker': 'DJIA', 'perf': 1.0011310998138523}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 60, 'ticker': 'QQQ', 'perf': 0.9977879293038724}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 60, 'ticker': 'SPY', 'perf': 1.0003282805839957}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 60, 'ticker': 'VGT', 'perf': 0.9991361104370952}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 60, 'ticker': 'XLI', 'perf': 1.0012651369106669}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 80, 'ticker': 'AAPL', 'perf': 1.0045058235299118}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 80, 'ticker': 'AMZN', 'perf': 0.9981029016691918}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 80, 'ticker': 'DJIA', 'perf': 0.9999525413720066}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 80, 'ticker': 'QQQ', 'perf': 0.9977621058496318}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 80, 'ticker': 'SPY', 'perf': 1.000587882339177}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 80, 'ticker': 'VGT', 'perf': 1.000230094736676}
{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 80, 'ticker': 'XLI', 'perf': 0.9995038087929781}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.7, 'epochs': 20, 'ticker': 'AAPL', 'perf': 0.9989768635154127}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.7, 'epochs': 20, 'ticker': 'AMZN', 'perf': 1.000552704956647}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.7, 'epochs': 20, 'ticker': 'DJIA', 'perf': 1.0003332637803921}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.7, 'epochs': 20, 'ticker': 'QQQ', 'perf': 0.9997608058332712}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.7, 'epochs': 20, 'ticker': 'SPY', 'perf': 1.0002189256919973}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.7, 'epochs': 20, 'ticker': 'VGT', 'perf': 1.0022563371627184}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.7, 'epochs': 20, 'ticker': 'XLI', 'perf': 0.9994142319714008}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.7, 'epochs': 40, 'ticker': 'AAPL', 'perf': 1.0009246004140049}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.7, 'epochs': 40, 'ticker': 'AMZN', 'perf': 1.0036698030328108}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.7, 'epochs': 40, 'ticker': 'DJIA', 'perf': 1.0004375282154565}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.7, 'epochs': 40, 'ticker': 'QQQ', 'perf': 0.999840319078846}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.7, 'epochs': 40, 'ticker': 'SPY', 'perf': 1.00056759200819}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.7, 'epochs': 40, 'ticker': 'VGT', 'perf': 0.999998201975732}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.7, 'epochs': 40, 'ticker': 'XLI', 'perf': 1.0013381684104137}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.7, 'epochs': 60, 'ticker': 'AAPL', 'perf': 1.002737139291813}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.7, 'epochs': 60, 'ticker': 'AMZN', 'perf': 1.0051208922728254}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.7, 'epochs': 60, 'ticker': 'DJIA', 'perf': 0.9998890383130117}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.7, 'epochs': 60, 'ticker': 'QQQ', 'perf': 0.9993399808092821}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.7, 'epochs': 60, 'ticker': 'SPY', 'perf': 0.9996247518940904}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.7, 'epochs': 60, 'ticker': 'VGT', 'perf': 1.0021537799532525}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.7, 'epochs': 60, 'ticker': 'XLI', 'perf': 1.00021787793146}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.7, 'epochs': 80, 'ticker': 'AAPL', 'perf': 0.9997063362686179}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.7, 'epochs': 80, 'ticker': 'AMZN', 'perf': 0.9947356157930252}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.7, 'epochs': 80, 'ticker': 'DJIA', 'perf': 1.000741921056975}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.7, 'epochs': 80, 'ticker': 'QQQ', 'perf': 0.9989165557525722}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.7, 'epochs': 80, 'ticker': 'SPY', 'perf': 1.0003583871973576}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.7, 'epochs': 80, 'ticker': 'VGT', 'perf': 1.000505620135079}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.7, 'epochs': 80, 'ticker': 'XLI', 'perf': 0.999755170413071}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.8, 'epochs': 20, 'ticker': 'AAPL', 'perf': 1.0000121388434493}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.8, 'epochs': 20, 'ticker': 'AMZN', 'perf': 0.9979400567856278}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.8, 'epochs': 20, 'ticker': 'DJIA', 'perf': 1.000544512544578}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.8, 'epochs': 20, 'ticker': 'QQQ', 'perf': 1.0014089435819427}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.8, 'epochs': 20, 'ticker': 'SPY', 'perf': 1.0002640655275756}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.8, 'epochs': 20, 'ticker': 'VGT', 'perf': 1.001765310700339}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.8, 'epochs': 20, 'ticker': 'XLI', 'perf': 1.0006618877388684}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.8, 'epochs': 40, 'ticker': 'AAPL', 'perf': 1.0013732184642574}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.8, 'epochs': 40, 'ticker': 'AMZN', 'perf': 0.9971393285035846}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.8, 'epochs': 40, 'ticker': 'DJIA', 'perf': 1.0000524230070778}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.8, 'epochs': 40, 'ticker': 'QQQ', 'perf': 0.998633046062145}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.8, 'epochs': 40, 'ticker': 'SPY', 'perf': 1.00131391567236}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.8, 'epochs': 40, 'ticker': 'VGT', 'perf': 1.0012389085469}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.8, 'epochs': 40, 'ticker': 'XLI', 'perf': 1.0001513223155962}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.8, 'epochs': 60, 'ticker': 'AAPL', 'perf': 0.9986633962898176}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.8, 'epochs': 60, 'ticker': 'AMZN', 'perf': 0.9960952878114617}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.8, 'epochs': 60, 'ticker': 'DJIA', 'perf': 1.0001043485394951}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.8, 'epochs': 60, 'ticker': 'QQQ', 'perf': 1.0005684962701915}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.8, 'epochs': 60, 'ticker': 'SPY', 'perf': 0.9998724134346992}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.8, 'epochs': 60, 'ticker': 'VGT', 'perf': 0.9994061893930538}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.8, 'epochs': 60, 'ticker': 'XLI', 'perf': 1.00158951131408}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.8, 'epochs': 80, 'ticker': 'AAPL', 'perf': 0.9981407369580588}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.8, 'epochs': 80, 'ticker': 'AMZN', 'perf': 0.9975975605097971}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.8, 'epochs': 80, 'ticker': 'DJIA', 'perf': 0.9997340852406223}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.8, 'epochs': 80, 'ticker': 'QQQ', 'perf': 1.0023479533585966}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.8, 'epochs': 80, 'ticker': 'SPY', 'perf': 1.0009274102236956}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.8, 'epochs': 80, 'ticker': 'VGT', 'perf': 1.0005150030287109}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.8, 'epochs': 80, 'ticker': 'XLI', 'perf': 1.0018675064103766}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.9, 'epochs': 20, 'ticker': 'AAPL', 'perf': 1.0003787205885548}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.9, 'epochs': 20, 'ticker': 'AMZN', 'perf': 1.00059102888937}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.9, 'epochs': 20, 'ticker': 'DJIA', 'perf': 1.0006871362511078}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.9, 'epochs': 20, 'ticker': 'QQQ', 'perf': 0.9999532347856075}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.9, 'epochs': 20, 'ticker': 'SPY', 'perf': 1.0009839931833329}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.9, 'epochs': 20, 'ticker': 'VGT', 'perf': 1.0002851439554084}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.9, 'epochs': 20, 'ticker': 'XLI', 'perf': 0.9992037095959121}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.9, 'epochs': 40, 'ticker': 'AAPL', 'perf': 1.002513174798401}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.9, 'epochs': 40, 'ticker': 'AMZN', 'perf': 0.9965293286309064}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.9, 'epochs': 40, 'ticker': 'DJIA', 'perf': 1.001610300693799}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.9, 'epochs': 40, 'ticker': 'QQQ', 'perf': 0.9997711263713178}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.9, 'epochs': 40, 'ticker': 'SPY', 'perf': 0.9994655523805359}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.9, 'epochs': 40, 'ticker': 'VGT', 'perf': 0.9999636554706203}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.9, 'epochs': 40, 'ticker': 'XLI', 'perf': 0.9987399539575889}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.9, 'epochs': 60, 'ticker': 'AAPL', 'perf': 1.0030680124484501}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.9, 'epochs': 60, 'ticker': 'AMZN', 'perf': 1.0002690314612748}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.9, 'epochs': 60, 'ticker': 'DJIA', 'perf': 1.0004348989124616}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.9, 'epochs': 60, 'ticker': 'QQQ', 'perf': 1.0002187122763104}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.9, 'epochs': 60, 'ticker': 'SPY', 'perf': 1.0004524778957908}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.9, 'epochs': 60, 'ticker': 'VGT', 'perf': 0.9982498939514808}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.9, 'epochs': 60, 'ticker': 'XLI', 'perf': 0.9998798592524666}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.9, 'epochs': 80, 'ticker': 'AAPL', 'perf': 1.0027700538696578}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.9, 'epochs': 80, 'ticker': 'AMZN', 'perf': 0.9993681007371945}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.9, 'epochs': 80, 'ticker': 'DJIA', 'perf': 0.9993541520943863}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.9, 'epochs': 80, 'ticker': 'QQQ', 'perf': 0.9985142404853394}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.9, 'epochs': 80, 'ticker': 'SPY', 'perf': 1.0002418069189976}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.9, 'epochs': 80, 'ticker': 'VGT', 'perf': 1.0009077229506447}
{'rar': 0.1, 'alpha': 0.2, 'gamma': 0.9, 'epochs': 80, 'ticker': 'XLI', 'perf': 1.0006288719609198}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.7, 'epochs': 20, 'ticker': 'AAPL', 'perf': 1.0018855512837817}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.7, 'epochs': 20, 'ticker': 'AMZN', 'perf': 1.0047230109114986}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.7, 'epochs': 20, 'ticker': 'DJIA', 'perf': 1.000474323765446}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.7, 'epochs': 20, 'ticker': 'QQQ', 'perf': 1.0002834212539413}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.7, 'epochs': 20, 'ticker': 'SPY', 'perf': 1.0004587241644733}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.7, 'epochs': 20, 'ticker': 'VGT', 'perf': 0.9981356932256384}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.7, 'epochs': 20, 'ticker': 'XLI', 'perf': 1.0010265398940654}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.7, 'epochs': 40, 'ticker': 'AAPL', 'perf': 1.0015185730912237}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.7, 'epochs': 40, 'ticker': 'AMZN', 'perf': 0.999605429011599}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.7, 'epochs': 40, 'ticker': 'DJIA', 'perf': 1.0006568601528374}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.7, 'epochs': 40, 'ticker': 'QQQ', 'perf': 0.9989668053645575}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.7, 'epochs': 40, 'ticker': 'SPY', 'perf': 0.999492289824858}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.7, 'epochs': 40, 'ticker': 'VGT', 'perf': 1.000404293612127}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.7, 'epochs': 40, 'ticker': 'XLI', 'perf': 0.9984209698852683}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.7, 'epochs': 60, 'ticker': 'AAPL', 'perf': 0.9969876978579563}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.7, 'epochs': 60, 'ticker': 'AMZN', 'perf': 0.9949938248812722}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.7, 'epochs': 60, 'ticker': 'DJIA', 'perf': 1.0009069198686469}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.7, 'epochs': 60, 'ticker': 'QQQ', 'perf': 0.9981158429544863}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.7, 'epochs': 60, 'ticker': 'SPY', 'perf': 1.0007773993529783}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.7, 'epochs': 60, 'ticker': 'VGT', 'perf': 1.0002521772677364}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.7, 'epochs': 60, 'ticker': 'XLI', 'perf': 0.9999137734189304}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.7, 'epochs': 80, 'ticker': 'AAPL', 'perf': 1.0024250124361793}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.7, 'epochs': 80, 'ticker': 'AMZN', 'perf': 0.9969983830101471}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.7, 'epochs': 80, 'ticker': 'DJIA', 'perf': 1.0011285052171026}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.7, 'epochs': 80, 'ticker': 'QQQ', 'perf': 1.0010475390336544}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.7, 'epochs': 80, 'ticker': 'SPY', 'perf': 1.0002392310863333}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.7, 'epochs': 80, 'ticker': 'VGT', 'perf': 0.9971616441273567}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.7, 'epochs': 80, 'ticker': 'XLI', 'perf': 0.9993065376480931}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.8, 'epochs': 20, 'ticker': 'AAPL', 'perf': 0.9976836519229115}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.8, 'epochs': 20, 'ticker': 'AMZN', 'perf': 0.9957026266535949}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.8, 'epochs': 20, 'ticker': 'DJIA', 'perf': 1.0000698595133335}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.8, 'epochs': 20, 'ticker': 'QQQ', 'perf': 1.0012970183638363}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.8, 'epochs': 20, 'ticker': 'SPY', 'perf': 1.0012039482041724}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.8, 'epochs': 20, 'ticker': 'VGT', 'perf': 0.9990977322200719}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.8, 'epochs': 20, 'ticker': 'XLI', 'perf': 0.9990424301409351}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.8, 'epochs': 40, 'ticker': 'AAPL', 'perf': 0.9989452043545038}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.8, 'epochs': 40, 'ticker': 'AMZN', 'perf': 0.995692695534816}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.8, 'epochs': 40, 'ticker': 'DJIA', 'perf': 1.0003147589205528}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.8, 'epochs': 40, 'ticker': 'QQQ', 'perf': 1.0001759443911364}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.8, 'epochs': 40, 'ticker': 'SPY', 'perf': 1.0001786914870485}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.8, 'epochs': 40, 'ticker': 'VGT', 'perf': 0.998357155700174}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.8, 'epochs': 40, 'ticker': 'XLI', 'perf': 1.000144846431713}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.8, 'epochs': 60, 'ticker': 'AAPL', 'perf': 1.0001306860711965}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.8, 'epochs': 60, 'ticker': 'AMZN', 'perf': 1.0002536254949645}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.8, 'epochs': 60, 'ticker': 'DJIA', 'perf': 1.000697924515536}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.8, 'epochs': 60, 'ticker': 'QQQ', 'perf': 0.9991248325234025}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.8, 'epochs': 60, 'ticker': 'SPY', 'perf': 1.0008655852186366}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.8, 'epochs': 60, 'ticker': 'VGT', 'perf': 0.9992462088745594}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.8, 'epochs': 60, 'ticker': 'XLI', 'perf': 0.9992732411237341}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.8, 'epochs': 80, 'ticker': 'AAPL', 'perf': 1.0019671911414767}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.8, 'epochs': 80, 'ticker': 'AMZN', 'perf': 0.9954474732942029}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.8, 'epochs': 80, 'ticker': 'DJIA', 'perf': 1.000420692082889}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.8, 'epochs': 80, 'ticker': 'QQQ', 'perf': 0.9995395288988324}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.8, 'epochs': 80, 'ticker': 'SPY', 'perf': 1.0010412439514378}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.8, 'epochs': 80, 'ticker': 'VGT', 'perf': 1.0014761517392832}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.8, 'epochs': 80, 'ticker': 'XLI', 'perf': 0.9999459095247899}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.9, 'epochs': 20, 'ticker': 'AAPL', 'perf': 1.0021417790485068}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.9, 'epochs': 20, 'ticker': 'AMZN', 'perf': 0.9962520212373152}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.9, 'epochs': 20, 'ticker': 'DJIA', 'perf': 1.0016017311342007}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.9, 'epochs': 20, 'ticker': 'QQQ', 'perf': 1.002158469341281}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.9, 'epochs': 20, 'ticker': 'SPY', 'perf': 1.0000705065151487}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.9, 'epochs': 20, 'ticker': 'VGT', 'perf': 1.000703917772684}
{'rar': 0.1, 'alpha': 0.3, 'gamma': 0.9, 'epochs': 20, 'ticker': 'XLI', 'perf': 1.0001651163225966}
